,player_name,event,event_type,event_date,score
7231,psylun,RAW,PVP-S,2019-07-07,0.0
7233,redwizzard4,RAW,PVP-S,2019-07-07,0.6417
7234,ronbb,RAW,PVP-S,2019-07-07,0.2458
7235,scottisenses,RAW,PVP-S,2019-07-07,0.8333
7236,shadowspace,RAW,PVP-S,2019-07-07,0.9875
7237,shomithemonkey,RAW,PVP-S,2019-07-07,0.0
7238,sifter,RAW,PVP-S,2019-07-07,0.625
7239,chronomor,RAW,PVP-S,2019-07-07,0.25
7241,cmikaitis,RAW,PVP-S,2019-07-07,0.5375
7242,diviodurr,RAW,PVP-S,2019-07-07,0.0
7243,emissary,RAW,PVP-S,2019-07-07,0.0
7244,gofreo,RAW,PVP-S,2019-07-07,0.0
7245,greywolf,RAW,PVP-S,2019-07-07,0.1
7246,gypsiemerald,RAW,PVP-S,2019-07-07,0.0
7247,hburger,RAW,PVP-S,2019-07-07,0.0
7248,jayariel,RAW,PVP-S,2019-07-07,0.0
7249,mongkokkid,RAW,PVP-S,2019-07-07,0.1583
7250,norinth,RAW,PVP-S,2019-07-07,0.0
7251,poptartcat,RAW,PVP-S,2019-07-07,0.0
7252,rentrout,RAW,PVP-S,2019-07-07,0.0
7253,rooster,RAW,PVP-S,2019-07-07,0.0
7254,serenity,RAW,PVP-S,2019-07-07,0.6208
7255,thabombs,RAW,PVP-S,2019-07-07,0.0
7260,madwren,RAW,PVP-S,2019-07-07,0.9167
7261,matthew,RAW,PVP-S,2019-07-07,1.0
7262,zariath,RAW,PVP-S,2019-07-07,0.9458
7263,first,RAW,PVP-S,2019-07-07,0.9375
7264,nickolas,RAW,PVP-S,2019-07-07,1.0
7265,houdin,RAW,PVP-S,2019-07-07,0.9167
7266,ironer,RAW,PVP-S,2019-07-07,0.9792
7267,shteev,RAW,PVP-S,2019-07-07,1.0
7268,larz70,RAW,PVP-S,2019-07-07,0.9583
7269,daninja,RAW,PVP-S,2019-07-07,0.9583
7270,gideon,RAW,PVP-S,2019-07-07,0.9458
7271,marsdeon,RAW,PVP-S,2019-07-07,0.9583
7272,shahper,RAW,PVP-S,2019-07-07,0.975
7273,cadmium,RAW,PVP-S,2019-07-07,1.0
7274,kagetora,RAW,PVP-S,2019-07-07,1.0
7275,magicninja1,RAW,PVP-S,2019-07-07,1.0
7276,kyrle,RAW,PVP-S,2019-07-07,1.0
7277,summonghost,RAW,PVP-S,2019-07-07,1.0
7278,yogsoth,RAW,PVP-S,2019-07-07,1.0
7279,zw2007,RAW,PVP-S,2019-07-07,0.7917
7280,analconda,RTO,PVP-S,2019-06-30,0.9852
7281,yogsoth,RTO,PVP-S,2019-06-30,0.9926
7282,twister,RTO,PVP-S,2019-06-30,0.9444
7283,cerberus,RTO,PVP-S,2019-06-30,0.8593
7284,mister20,RTO,PVP-S,2019-06-30,0.9185
7285,fartingsnail,RTO,PVP-S,2019-06-30,0.9111
7286,shrek,RTO,PVP-S,2019-06-30,0.963
7287,operasm,RTO,PVP-S,2019-06-30,0.9296
7288,amoxjs,RTO,PVP-S,2019-06-30,0.937
7289,hesturk,RTO,PVP-S,2019-06-30,0.9519
7290,laeuftbeidir,RTO,PVP-S,2019-06-30,0.9111
7291,darkcanuck,RTO,PVP-S,2019-06-30,0.9519
7292,europachaos,RTO,PVP-S,2019-06-30,0.9667
7293,guest,RTO,PVP-S,2019-06-30,0.9667
7294,kauppila,RTO,PVP-S,2019-06-30,0.8926
7295,oibaf2000,RTO,PVP-S,2019-06-30,0.8667
7296,lost4g,RTO,PVP-S,2019-06-30,0.9185
7297,edhmage,RTO,PVP-S,2019-06-30,0.9852
7298,tomtecat,RTO,PVP-S,2019-06-30,0.8444
7299,magegaga,RTO,PVP-S,2019-06-30,0.5963
7300,chronomor,RTO,PVP-S,2019-06-30,0.7852
7301,demonious,RTO,PVP-S,2019-06-30,0.9296
7302,bihotz,RTO,PVP-S,2019-06-30,0.0
7303,donthateme,RTO,PVP-S,2019-06-30,0.6185
7304,dsfargeg,RTO,PVP-S,2019-06-30,0.3333
7305,hueytw,RTO,PVP-S,2019-06-30,0.7444
7306,sirfury,RTO,PVP-S,2019-06-30,0.663
7307,lokijira,RTO,PVP-S,2019-06-30,0.437
7308,macabra,RTO,PVP-S,2019-06-30,0.7963
7309,mjuhlz,RTO,PVP-S,2019-06-30,0.7074
7310,tomnoxx,RTO,PVP-S,2019-06-30,0.7296
7311,morgoth,RTO,PVP-S,2019-06-30,0.6556
7312,nyarlathotep,RTO,PVP-S,2019-06-30,0.9037
7313,lokijira,RTO,PVP-S,2019-06-30,0.7333
7314,anonik,RTO,PVP-S,2019-06-30,0.8
7315,themuffinman,RTO,PVP-S,2019-06-30,0.7
7316,tinyau,RTO,PVP-S,2019-06-30,0.7815
7317,potency,RTO,PVP-S,2019-06-30,0.9296
7318,ggbond,RTO,PVP-S,2019-06-30,0.9593
7319,yaanchy,RTO,PVP-S,2019-06-30,0.9519
7320,alfred,RTO,PVP-S,2019-06-30,0.6667
7321,fartneedles,RTO,PVP-S,2019-06-30,0.537
7322,theros,RTO,PVP-S,2019-06-30,0.9704
7323,d3r3lict,RTO,PVP-S,2019-06-30,0.9444
7324,schmara,RTO,PVP-S,2019-06-30,0.8593
7325,kensei,RTO,PVP-S,2019-06-30,0.5481
7326,machnov,RTO,PVP-S,2019-06-30,0.0
7327,magicdj,RTO,PVP-S,2019-06-30,0.3111
7328,mjrcogs,RTO,PVP-S,2019-06-30,0.663
7329,gaston,RTO,PVP-S,2019-06-30,0.663
7330,djganesh,RTO,PVP-S,2019-06-30,0.6074
7331,momirqaviggy,RTO,PVP-S,2019-06-30,0.0
7332,nezkhy,RTO,PVP-S,2019-06-30,0.1481
7333,tamiyo,RTO,PVP-S,2019-06-30,0.5815
7334,pinkyellow1203,RTO,PVP-S,2019-06-30,0.7074
7335,saeren,RTO,PVP-S,2019-06-30,0.663
7336,skeletor,RTO,PVP-S,2019-06-30,0.5815
7337,duress,RTO,PVP-S,2019-06-30,0.2333
7338,themorbo,RTO,PVP-S,2019-06-30,0.8889
7339,hoopoe,RTO,PVP-S,2019-06-30,0.0
7340,caddam,RTO,PVP-S,2019-06-30,0.0519
7341,draugdae,RTO,PVP-S,2019-06-30,0.2444
7342,vizzerdrix,RTO,PVP-S,2019-06-30,0.0
7343,bebop112,RTO,PVP-S,2019-06-30,0.2259
7344,snapple,RTO,PVP-S,2019-06-30,0.0593
7345,burrito,RTO,PVP-S,2019-06-30,0.4185
7346,mkshield,RTO,PVP-S,2019-06-30,0.3444
7347,patricio,RTO,PVP-S,2019-06-30,0.0333
7348,illysana,RTO,PVP-S,2019-06-30,0.0
7349,randomius,RTO,PVP-S,2019-06-30,0.0
7350,nightmare,RTO,PVP-S,2019-06-30,0.0519
7351,pioneer2,RTO,PVP-S,2019-06-30,0.2815
7352,jackumallday,RTO,PVP-S,2019-06-30,0.137
7353,divinecrisis,RTO,PVP-S,2019-06-30,0.0
7354,rylenorr,RTO,PVP-S,2019-06-30,0.2519
7355,evil knot,RTO,PVP-S,2019-06-30,0.237
7356,biggestbunny,RTO,PVP-S,2019-06-30,0.1778
7357,mithras,RTO,PVP-S,2019-06-30,0.0
7358,gorelash,RTO,PVP-S,2019-06-30,0.0
7360,gerillap,RTO,PVP-S,2019-06-30,0.6111
7361,lumiere,RTO,PVP-S,2019-06-30,0.5852
7362,shadowspace,RTO,PVP-S,2019-06-30,0.5778
7363,cactusjack,RTO,PVP-S,2019-06-30,0.0333
7364,ronbb,RTO,PVP-S,2019-06-30,0.0333
7365,sifter,RTO,PVP-S,2019-06-30,0.5074
7366,morris01,RTO,PVP-S,2019-06-30,0.7481
7367,redwizzard4,RTO,PVP-S,2019-06-30,0.4926
7368,moriakaice,RTO,PVP-S,2019-06-30,0.0
7369,delmar,RTO,PVP-S,2019-06-30,0.0
7370,psylun,RTO,PVP-S,2019-06-30,0.0259
7371,mockstar,RTO,PVP-S,2019-06-30,0.0
7372,shomithemonkey,RTO,PVP-S,2019-06-30,0.5667
7373,jainus,RTO,PVP-S,2019-06-30,0.8148
7374,huanchoo,RTO,PVP-S,2019-06-30,0.6593
7375,raunen,RTO,PVP-S,2019-06-30,0.5889
7376,scottisenses,RTO,PVP-S,2019-06-30,0.2259
7377,kabezamtg,RTO,PVP-S,2019-06-30,0.1963
7378,drkumquat,RTO,PVP-S,2019-06-30,0.0
7380,serenity,RTO,PVP-S,2019-06-30,0.5556
7381,thabombs,RTO,PVP-S,2019-06-30,0.2185
7382,rooster,RTO,PVP-S,2019-06-30,0.2852
7383,hburger,RTO,PVP-S,2019-06-30,0.0
7384,emissary,RTO,PVP-S,2019-06-30,0.5556
7385,gofreo,RTO,PVP-S,2019-06-30,0.0
7386,cmikaitis,RTO,PVP-S,2019-06-30,0.5556
7387,jayariel,RTO,PVP-S,2019-06-30,0.0296
7388,greywolf,RTO,PVP-S,2019-06-30,0.2741
7389,mongkokkid,RTO,PVP-S,2019-06-30,0.5556
7390,diviodurr,RTO,PVP-S,2019-06-30,0.0
7391,aktrainee,RTO,PVP-S,2019-06-30,0.5407
7392,gypsiemerald,RTO,PVP-S,2019-06-30,0.2222
7397,poptartcat,RTO,PVP-S,2019-06-30,0.0
7398,rentrout,RTO,PVP-S,2019-06-30,0.7963
7399,norinth,RTO,PVP-S,2019-06-30,0.0
7400,madwren,RTO,PVP-S,2019-06-30,0.9593
7401,matthew,RTO,PVP-S,2019-06-30,0.9259
7402,zariath,RTO,PVP-S,2019-06-30,0.9593
7403,first,RTO,PVP-S,2019-06-30,0.9926
7404,soybomb,RTO,PVP-S,2019-06-30,0.737
7405,oikeus,RTO,PVP-S,2019-06-30,0.9
7406,nickolas,RTO,PVP-S,2019-06-30,0.9259
7407,houdin,RTO,PVP-S,2019-06-30,0.9519
7408,ironer,RTO,PVP-S,2019-06-30,0.9667
7409,shteev,RTO,PVP-S,2019-06-30,0.9667
7410,larz70,RTO,PVP-S,2019-06-30,1.0
7411,daninja,RTO,PVP-S,2019-06-30,0.8333
7412,gideon,RTO,PVP-S,2019-06-30,0.8852
7413,marsdeon,RTO,PVP-S,2019-06-30,0.8519
7414,shahper,RTO,PVP-S,2019-06-30,0.9593
7415,kagetora,RTO,PVP-S,2019-06-30,1.0
7416,magicninja1,RTO,PVP-S,2019-06-30,1.0
7417,cadmium,RTO,PVP-S,2019-06-30,1.0
7418,nezumi,RTO,PVP-S,2019-06-30,0.9778
7419,kyrle,RTO,PVP-S,2019-06-30,0.9333
7420,analconda,RAW,PVP-S,2019-06-23,0.9042
7421,kagetora,RAW,PVP-S,2019-06-23,0.9292
7422,scottisenses,RAW,PVP-S,2019-06-23,0.9125
7423,cerberus,RAW,PVP-S,2019-06-23,0.825
7424,mister20,RAW,PVP-S,2019-06-23,0.9625
7425,fartingsnail,RAW,PVP-S,2019-06-23,0.9792
7426,shrek,RAW,PVP-S,2019-06-23,0.8167
7427,omi77,RAW,PVP-S,2019-06-23,0.9583
7428,amoxjs,RAW,PVP-S,2019-06-23,0.7708
7429,hesturk,RAW,PVP-S,2019-06-23,0.9042
7430,kyrle,RAW,PVP-S,2019-06-23,0.9042
7431,darkcanuck,RAW,PVP-S,2019-06-23,0.9708
7432,europachaos,RAW,PVP-S,2019-06-23,0.8292
7433,guest,RAW,PVP-S,2019-06-23,0.9292
7434,magicninja1,RAW,PVP-S,2019-06-23,0.9583
7435,gaston,RAW,PVP-S,2019-06-23,0.7625
7436,lost4g,RAW,PVP-S,2019-06-23,1.0
7437,edhmage,RAW,PVP-S,2019-06-23,0.7125
7438,zohair,RAW,PVP-S,2019-06-23,0.8833
7439,mooninja,RAW,PVP-S,2019-06-23,0.6875
7440,yaanchy,RAW,PVP-S,2019-06-23,0.8917
7441,hueytw,RAW,PVP-S,2019-06-23,0.8875
7442,tinyau,RAW,PVP-S,2019-06-23,0.8708
7443,chronomor,RAW,PVP-S,2019-06-23,0.9792
7444,demonious,RAW,PVP-S,2019-06-23,0.8958
7445,donthateme,RAW,PVP-S,2019-06-23,0.6542
7446,operasm,RAW,PVP-S,2019-06-23,0.8625
7447,kauppila,RAW,PVP-S,2019-06-23,0.7125
7448,drkumquat,RAW,PVP-S,2019-06-23,0.65
7449,mjrcogs,RAW,PVP-S,2019-06-23,0.5125
7450,macabra,RAW,PVP-S,2019-06-23,0.6583
7451,magegaga,RAW,PVP-S,2019-06-23,0.8417
7452,djganesh,RAW,PVP-S,2019-06-23,0.4292
7453,morgoth,RAW,PVP-S,2019-06-23,0.6833
7454,nyarlathotep,RAW,PVP-S,2019-06-23,0.9583
7455,powernic,RAW,PVP-S,2019-06-23,0.8333
7456,themuffinman,RAW,PVP-S,2019-06-23,0.6625
7457,lokijira,RAW,PVP-S,2019-06-23,0.3333
7458,twister,RAW,PVP-S,2019-06-23,0.7958
7459,valdahsor,RAW,PVP-S,2019-06-23,0.7125
7460,alfred,RAW,PVP-S,2019-06-23,0.6583
7461,mjuhlz,RAW,PVP-S,2019-06-23,0.5375
7462,fartneedles,RAW,PVP-S,2019-06-23,0.5667
7463,gorelash,RAW,PVP-S,2019-06-23,0.0
7464,huanchoo,RAW,PVP-S,2019-06-23,0.6042
7465,kabezamtg,RAW,PVP-S,2019-06-23,0.0292
7466,kensei,RAW,PVP-S,2019-06-23,0.65
7467,machnov,RAW,PVP-S,2019-06-23,0.0
7468,magicdj,RAW,PVP-S,2019-06-23,0.0208
7469,skeletor,RAW,PVP-S,2019-06-23,0.5167
7470,mithras,RAW,PVP-S,2019-06-23,0.3958
7471,momirqaviggy,RAW,PVP-S,2019-06-23,0.0
7472,nezkhy,RAW,PVP-S,2019-06-23,0.4625
7473,nezumi,RAW,PVP-S,2019-06-23,0.0917
7474,pinkyellow1203,RAW,PVP-S,2019-06-23,0.4083
7475,saeren,RAW,PVP-S,2019-06-23,0.4917
7476,majincob,RAW,PVP-S,2019-06-23,0.2792
7477,summonghost,RAW,PVP-S,2019-06-23,0.9167
7478,themorbo,RAW,PVP-S,2019-06-23,0.6875
7479,tomnoxx,RAW,PVP-S,2019-06-23,0.175
7480,caddam,RAW,PVP-S,2019-06-23,0.3667
7481,draugdae,RAW,PVP-S,2019-06-23,0.8292
7482,vizzerdrix,RAW,PVP-S,2019-06-23,0.5083
7483,bebop112,RAW,PVP-S,2019-06-23,0.4417
7484,snapple,RAW,PVP-S,2019-06-23,0.7542
7485,burrito,RAW,PVP-S,2019-06-23,0.5917
7486,mkshield,RAW,PVP-S,2019-06-23,0.8958
7487,patricio,RAW,PVP-S,2019-06-23,0.4417
7488,illysana,RAW,PVP-S,2019-06-23,0.0417
7489,randomius,RAW,PVP-S,2019-06-23,0.5875
7490,nightmare,RAW,PVP-S,2019-06-23,0.2542
7491,dsfargeg,RAW,PVP-S,2019-06-23,0.0
7492,pioneer2,RAW,PVP-S,2019-06-23,0.6083
7493,jackumallday,RAW,PVP-S,2019-06-23,0.2167
7494,divinecrisis,RAW,PVP-S,2019-06-23,0.0208
7495,rylenorr,RAW,PVP-S,2019-06-23,0.45
7496,biggestbunny,RAW,PVP-S,2019-06-23,0.0
7497,evil knot,RAW,PVP-S,2019-06-23,0.0
7500,gerillap,RAW,PVP-S,2019-06-23,0.0
7501,lumiere,RAW,PVP-S,2019-06-23,0.4042
7502,shadowspace,RAW,PVP-S,2019-06-23,0.1667
7503,cactusjack,RAW,PVP-S,2019-06-23,0.0208
7504,ronbb,RAW,PVP-S,2019-06-23,0.3583
7505,sirfury,RAW,PVP-S,2019-06-23,0.5208
7506,potency2000,RAW,PVP-S,2019-06-23,0.7417
7507,sifter,RAW,PVP-S,2019-06-23,0.0
7508,morris01,RAW,PVP-S,2019-06-23,0.0
7509,redwizzard4,RAW,PVP-S,2019-06-23,0.7958
7510,hoopoe,RAW,PVP-S,2019-06-23,0.1333
7511,moriakaice,RAW,PVP-S,2019-06-23,0.0
7512,delmar,RAW,PVP-S,2019-06-23,0.0
7513,schmara,RAW,PVP-S,2019-06-23,0.2583
7514,psylun,RAW,PVP-S,2019-06-23,0.2833
7515,mockstar,RAW,PVP-S,2019-06-23,0.175
7516,shomithemonkey,RAW,PVP-S,2019-06-23,0.0
7518,tomtecat,RAW,PVP-S,2019-06-23,0.0
7519,bihotz,RAW,PVP-S,2019-06-23,0.0
7520,serenity,RAW,PVP-S,2019-06-23,0.8125
7521,thabombs,RAW,PVP-S,2019-06-23,0.0
7522,rooster,RAW,PVP-S,2019-06-23,0.2458
7523,hburger,RAW,PVP-S,2019-06-23,0.0
7524,emissary,RAW,PVP-S,2019-06-23,0.7833
7525,gofreo,RAW,PVP-S,2019-06-23,0.0
7526,cmikaitis,RAW,PVP-S,2019-06-23,0.5833
7527,jayariel,RAW,PVP-S,2019-06-23,0.0
7528,greywolf,RAW,PVP-S,2019-06-23,0.2
7529,mongkokkid,RAW,PVP-S,2019-06-23,0.8042
7530,diviodurr,RAW,PVP-S,2019-06-23,0.0
7531,aktrainee,RAW,PVP-S,2019-06-23,0.425
7532,gypsiemerald,RAW,PVP-S,2019-06-23,0.25
7533,theros,RAW,PVP-S,2019-06-23,0.0
7534,wurmcoil,RAW,PVP-S,2019-06-23,0.0
7536,oberon,RAW,PVP-S,2019-06-23,0.4625
7540,madwren,RAW,PVP-S,2019-06-23,0.9583
7541,zw2007,RAW,PVP-S,2019-06-23,1.0
7542,matthew,RAW,PVP-S,2019-06-23,0.9375
7543,madmax,RAW,PVP-S,2019-06-23,0.9792
7544,zariath,RAW,PVP-S,2019-06-23,0.85
7545,first,RAW,PVP-S,2019-06-23,0.9583
7546,soybomb,RAW,PVP-S,2019-06-23,0.8667
7547,oikeus,RAW,PVP-S,2019-06-23,0.9375
7548,nickolas,RAW,PVP-S,2019-06-23,0.9917
7549,houdin,RAW,PVP-S,2019-06-23,0.95
7550,ironer,RAW,PVP-S,2019-06-23,1.0
7551,shteev,RAW,PVP-S,2019-06-23,0.9
7552,laterna,RAW,PVP-S,2019-06-23,0.0
7553,larz70,RAW,PVP-S,2019-06-23,0.8958
7554,daninja,RAW,PVP-S,2019-06-23,0.9875
7555,laeuftbeidir,RAW,PVP-S,2019-06-23,0.8458
7556,yogsoth,RAW,PVP-S,2019-06-23,0.9792
7557,gideon,RAW,PVP-S,2019-06-23,0.9042
7558,shahper,RAW,PVP-S,2019-06-23,0.8625
7559,marsdeon,RAW,PVP-S,2019-06-23,0.875
7560,yogsoth,BO4T 2,PVE-S,2019-06-16,1.0
7561,kagetora,BO4T 2,PVE-S,2019-06-16,1.0
7562,scottisenses,BO4T 2,PVE-S,2019-06-16,1.0
7563,operasm,BO4T 2,PVE-S,2019-06-16,0.9365
7564,mister20,BO4T 2,PVE-S,2019-06-16,1.0
7565,fartingsnail,BO4T 2,PVE-S,2019-06-16,0.9905
7566,kauppila,BO4T 2,PVE-S,2019-06-16,0.9365
7567,omi77,BO4T 2,PVE-S,2019-06-16,0.9746
7568,hueytw,BO4T 2,PVE-S,2019-06-16,0.8349
7569,hesturk,BO4T 2,PVE-S,2019-06-16,0.7556
7570,kyrle,BO4T 2,PVE-S,2019-06-16,0.7778
7571,darkcanuck,BO4T 2,PVE-S,2019-06-16,0.946
7572,europachaos,BO4T 2,PVE-S,2019-06-16,0.9365
7573,guest,BO4T 2,PVE-S,2019-06-16,1.0
7574,magicninja1,BO4T 2,PVE-S,2019-06-16,0.8508
7575,mjuhlz,BO4T 2,PVE-S,2019-06-16,0.819
7576,lost4g,BO4T 2,PVE-S,2019-06-16,0.9206
7577,edhmage,BO4T 2,PVE-S,2019-06-16,0.9048
7578,zohair,BO4T 2,PVE-S,2019-06-16,0.7619
7579,potency,BO4T 2,PVE-S,2019-06-16,0.5111
7580,shrek,BO4T 2,PVE-S,2019-06-16,0.927
7581,drogo10,BO4T 2,PVE-S,2019-06-16,1.0
7582,ggbond,BO4T 2,PVE-S,2019-06-16,0.9841
7583,demonious,BO4T 2,PVE-S,2019-06-16,0.9365
7584,anonik,BO4T 2,PVE-S,2019-06-16,0.9524
7585,tomtecat,BO4T 2,PVE-S,2019-06-16,0.9238
7586,powernic,BO4T 2,PVE-S,2019-06-16,0.8444
7587,gaston,BO4T 2,PVE-S,2019-06-16,0.7905
7588,macabra,BO4T 2,PVE-S,2019-06-16,0.7492
7589,magegaga,BO4T 2,PVE-S,2019-06-16,0.7333
7590,morgoth,BO4T 2,PVE-S,2019-06-16,0.7841
7591,chronomor,BO4T 2,PVE-S,2019-06-16,0.7238
7592,mooninja,BO4T 2,PVE-S,2019-06-16,0.9238
7593,nyarlathotep,BO4T 2,PVE-S,2019-06-16,0.9397
7594,valdahsor,BO4T 2,PVE-S,2019-06-16,0.6095
7595,donthateme,BO4T 2,PVE-S,2019-06-16,0.4349
7596,themuffinman,BO4T 2,PVE-S,2019-06-16,0.9587
7597,biggestbunny,BO4T 2,PVE-S,2019-06-16,0.419
7598,bihotz,BO4T 2,PVE-S,2019-06-16,0.1619
7599,twister,BO4T 2,PVE-S,2019-06-16,0.9841
7600,huanchoo,BO4T 2,PVE-S,2019-06-16,0.6667
7601,themorbo,BO4T 2,PVE-S,2019-06-16,0.4952
7602,alfred,BO4T 2,PVE-S,2019-06-16,0.4889
7603,djganesh,BO4T 2,PVE-S,2019-06-16,0.3143
7604,marsdeon,BO4T 2,PVE-S,2019-06-16,0.6921
7605,fartneedles,BO4T 2,PVE-S,2019-06-16,0.7048
7606,kensei,BO4T 2,PVE-S,2019-06-16,0.6667
7607,machnov,BO4T 2,PVE-S,2019-06-16,0.0
7608,magicdj,BO4T 2,PVE-S,2019-06-16,0.327
7609,momirqaviggy,BO4T 2,PVE-S,2019-06-16,0.1968
7610,kabezamtg,BO4T 2,PVE-S,2019-06-16,0.2762
7611,nezkhy,BO4T 2,PVE-S,2019-06-16,0.0
7612,nezumi,BO4T 2,PVE-S,2019-06-16,0.6921
7613,pinkyellow1203,BO4T 2,PVE-S,2019-06-16,0.781
7614,saeren,BO4T 2,PVE-S,2019-06-16,0.2159
7615,summonghost,BO4T 2,PVE-S,2019-06-16,0.7778
7616,shadowspace,BO4T 2,PVE-S,2019-06-16,0.927
7617,mithras,BO4T 2,PVE-S,2019-06-16,0.0794
7618,tomnoxx,BO4T 2,PVE-S,2019-06-16,0.7206
7619,gorelash,BO4T 2,PVE-S,2019-06-16,0.0159
7620,caddam,BO4T 2,PVE-S,2019-06-16,0.3016
7621,draugdae,BO4T 2,PVE-S,2019-06-16,0.8222
7622,vizzerdrix,BO4T 2,PVE-S,2019-06-16,0.1587
7623,bebop112,BO4T 2,PVE-S,2019-06-16,0.1651
7624,snapple,BO4T 2,PVE-S,2019-06-16,0.9619
7625,burrito,BO4T 2,PVE-S,2019-06-16,0.8698
7626,mkshield,BO4T 2,PVE-S,2019-06-16,0.9302
7627,illysana,BO4T 2,PVE-S,2019-06-16,0.0
7628,patricio,BO4T 2,PVE-S,2019-06-16,0.8667
7629,randomius,BO4T 2,PVE-S,2019-06-16,0.346
7630,tamiyo,BO4T 2,PVE-S,2019-06-16,0.3556
7631,nightmare,BO4T 2,PVE-S,2019-06-16,0.5016
7632,dsfargeg,BO4T 2,PVE-S,2019-06-16,0.4159
7633,schmara,BO4T 2,PVE-S,2019-06-16,0.727
7634,skeletor,BO4T 2,PVE-S,2019-06-16,0.2254
7635,divinecrisis,BO4T 2,PVE-S,2019-06-16,0.0444
7636,pioneer2,BO4T 2,PVE-S,2019-06-16,0.5397
7637,jackumallday,BO4T 2,PVE-S,2019-06-16,0.1016
7638,oibaf2000,BO4T 2,PVE-S,2019-06-16,0.254
7639,rylenorr,BO4T 2,PVE-S,2019-06-16,0.0
7680,madwren,BO4T 2,PVE-S,2019-06-16,0.9524
7681,zw2007,BO4T 2,PVE-S,2019-06-16,1.0
7682,matthew,BO4T 2,PVE-S,2019-06-16,1.0
7683,madmax,BO4T 2,PVE-S,2019-06-16,1.0
7684,zariath,BO4T 2,PVE-S,2019-06-16,0.927
7685,first,BO4T 2,PVE-S,2019-06-16,0.8032
7686,soybomb,BO4T 2,PVE-S,2019-06-16,0.6984
7687,oikeus,BO4T 2,PVE-S,2019-06-16,1.0
7688,nickolas,BO4T 2,PVE-S,2019-06-16,0.9524
7689,houdin,BO4T 2,PVE-S,2019-06-16,0.8825
7690,ironer,BO4T 2,PVE-S,2019-06-16,0.9365
7691,shteev,BO4T 2,PVE-S,2019-06-16,1.0
7692,laterna,BO4T 2,PVE-S,2019-06-16,0.9048
7693,larz70,BO4T 2,PVE-S,2019-06-16,1.0
7694,daninja,BO4T 2,PVE-S,2019-06-16,0.9048
7695,laeuftbeidir,BO4T 2,PVE-S,2019-06-16,1.0
7696,cadmium,BO4T 2,PVE-S,2019-06-16,0.9937
7697,analconda,BO4T 2,PVE-S,2019-06-16,0.9714
7698,cerberus,BO4T 2,PVE-S,2019-06-16,0.8984
7699,amoxjs,BO4T 2,PVE-S,2019-06-16,0.7905
7700,yogsoth,BO4T 1,PVE-S,2019-06-09,0.9365
7701,kagetora,BO4T 1,PVE-S,2019-06-09,1.0
7702,drogo10,BO4T 1,PVE-S,2019-06-09,1.0
7703,operasm,BO4T 1,PVE-S,2019-06-09,1.0
7704,tomtecat,BO4T 1,PVE-S,2019-06-09,0.9524
7705,fartingsnail,BO4T 1,PVE-S,2019-06-09,1.0
7706,cadmium,BO4T 1,PVE-S,2019-06-09,1.0
7707,omi77,BO4T 1,PVE-S,2019-06-09,1.0
7708,laeuftbeidir,BO4T 1,PVE-S,2019-06-09,0.9429
7709,hesturk,BO4T 1,PVE-S,2019-06-09,0.981
7710,kyrle,BO4T 1,PVE-S,2019-06-09,0.9905
7711,darkcanuck,BO4T 1,PVE-S,2019-06-09,0.9937
7712,europachaos,BO4T 1,PVE-S,2019-06-09,0.9778
7713,guest,BO4T 1,PVE-S,2019-06-09,1.0
7714,magicninja1,BO4T 1,PVE-S,2019-06-09,1.0
7715,shrek,BO4T 1,PVE-S,2019-06-09,1.0
7716,lost4g,BO4T 1,PVE-S,2019-06-09,0.9365
7717,amoxjs,BO4T 1,PVE-S,2019-06-09,0.9175
7718,zohair,BO4T 1,PVE-S,2019-06-09,0.8063
7719,oibaf2000,BO4T 1,PVE-S,2019-06-09,0.9302
7720,tinyau,BO4T 1,PVE-S,2019-06-09,0.2794
7721,nyarlathotep,BO4T 1,PVE-S,2019-06-09,0.9524
7722,demonious,BO4T 1,PVE-S,2019-06-09,0.9524
7723,mooninja,BO4T 1,PVE-S,2019-06-09,0.9873
7724,scottisenses,BO4T 1,PVE-S,2019-06-09,0.9206
7725,macabra,BO4T 1,PVE-S,2019-06-09,0.6413
7726,thoroso,BO4T 1,PVE-S,2019-06-09,0.9905
7727,analconda,BO4T 1,PVE-S,2019-06-09,0.9841
7728,mjuhlz,BO4T 1,PVE-S,2019-06-09,0.9937
7729,magegaga,BO4T 1,PVE-S,2019-06-09,0.946
7730,anonik,BO4T 1,PVE-S,2019-06-09,0.946
7731,cerberus,BO4T 1,PVE-S,2019-06-09,0.946
7732,hueytw,BO4T 1,PVE-S,2019-06-09,0.8825
7733,mister20,BO4T 1,PVE-S,2019-06-09,0.9841
7734,themuffinman,BO4T 1,PVE-S,2019-06-09,0.9365
7735,drkumquat,BO4T 1,PVE-S,2019-06-09,0.619
7736,edhmage,BO4T 1,PVE-S,2019-06-09,0.946
7737,twister,BO4T 1,PVE-S,2019-06-09,0.927
7738,sirfury,BO4T 1,PVE-S,2019-06-09,0.6921
7739,kauppila,BO4T 1,PVE-S,2019-06-09,0.9238
7740,pinkyellow1203,BO4T 1,PVE-S,2019-06-09,0.7651
7741,donthateme,BO4T 1,PVE-S,2019-06-09,0.8825
7742,dsfargeg,BO4T 1,PVE-S,2019-06-09,0.0
7743,nezkhy,BO4T 1,PVE-S,2019-06-09,0.6254
